typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20150101","2015","52","2015","418","LAO","Lao People's Dem. Rep.","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","378619","true","-1","N/A",,"false","378619","true",,"false","139077",,"139077","6","true","false",
"C","A","20150101","2015","52","2015","458","MYS","Malaysia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1108800","false","-1","N/A",,"false","1108800","false",,"false","433575",,"433575","0","true","false",
"C","A","20150101","2015","52","2015","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2515","Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","224930","false","-1","N/A",,"false","224930","false",,"false","43182",,"43182","0","true","false",
"C","A","20150101","2015","52","2015","380","ITA","Italy","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2515","Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4689690","false","8","kg","4689690","false","4689690","false",,"false","3912852.214",,"3912852.214","0","false","true",
"C","A","20150101","2015","52","2015","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","117","false","-1","N/A",,"false","117","false",,"false","4903",,"4903","0","true","false",
"C","A","20150101","2015","52","2015","398","KAZ","Kazakhstan","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","-1","N/A",,"false",,"false",,"false","18",,"18","0","true","false",
"C","A","20150101","2015","52","2015","410","KOR","Rep. of Korea","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","-1","N/A",,"false","10","false",,"false","4344",,"4344","0","true","false",
"C","A","20150101","2015","52","2015","458","MYS","Malaysia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21","false","-1","N/A",,"false","21","false",,"false","1593",,"1593","0","true","false",
"C","A","20150101","2015","52","2015","480","MUS","Mauritius","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","-1","N/A",,"false","6","false",,"false","23",,"23","0","true","false",
"C","A","20150101","2015","52","2015","490","S19","Other Asia, nes","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","686632","true","-1","N/A",,"false","686632","true",,"false","170849",,"170849","6","true","false",
"C","A","20150101","2015","52","2015","512","OMN","Oman","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2670000","false","8","kg","2670000","false","2670000","false",,"false","659404.362",,"659404.362","0","false","true",
"C","A","20150101","2015","52","2015","528","NLD","Netherlands","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","182","false","8","kg","182","false","182","false","0","false","66.525",,"66.525","0","false","true",
"C","A","20150101","2015","52","2015","540","NCL","New Caledonia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","991","false","-1","N/A",,"false","991","false",,"false","1804",,"1804","0","true","false",
"C","A","20150101","2015","52","2015","554","NZL","New Zealand","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2121617","false","8","kg","2121617","false","2121617","false","2273010","false","656060.997",,"656060.997","0","false","true",
"C","A","20150101","2015","52","2015","586","PAK","Pakistan","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1231000","false","-1","N/A",,"false","1231000","false",,"false","212308",,"212308","0","true","false",
"C","A","20150101","2015","52","2015","608","PHL","Philippines","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145517","false","-1","N/A",,"false","145517","false",,"false","61923",,"61923","0","true","false",
"C","A","20150101","2015","52","2015","634","QAT","Qatar","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","352980","false","8","kg","352980","false","352980","false","0","false","177499.515","0","177499.515","0","false","true",
"C","A","20150101","2015","52","2015","643","RUS","Russian Federation","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9600","false","-1","N/A",,"false","9600","false",,"false","5541",,"5541","0","true","false",
"C","A","20150101","2015","52","2015","496","MNG","Mongolia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","654",,"654","0","true","false",
"C","A","20150101","2015","52","2015","508","MOZ","Mozambique","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2500","false","8","kg","2500","false","2500","false","0","false","695.04","0","695.04","0","true","false",
"C","A","20150101","2015","52","2015","528","NLD","Netherlands","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","75.396",,"75.396","0","true","false",
"C","A","20150101","2015","52","2015","540","NCL","New Caledonia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26","false","-1","N/A",,"false","26","false",,"false","1166",,"1166","0","true","false",
"C","A","20150101","2015","52","2015","554","NZL","New Zealand","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3729.658","true","-1","N/A","0","false",,"true","1443","false","40571.641",,"40571.641","0","false","true",
"C","A","20150101","2015","52","2015","608","PHL","Philippines","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8323","false","-1","N/A",,"false","8323","false",,"false","5634",,"5634","0","true","false",
"C","A","20150101","2015","52","2015","616","POL","Poland","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","8",,"8","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76025","false","-1","N/A",,"false","76025","false",,"false","32394",,"32394","0","true","false",
"C","A","20150101","2015","52","2015","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","705100","false","21","1000 KG","705.1","false","705100","false",,"false","223248.536",,"223248.536","0","false","true",
"C","A","20150101","2015","52","2015","704","VNM","Viet Nam","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","2722239","true",,"false","1000708",,"1000708","4","true","false",
"C","A","20150101","2015","52","2015","710","ZAF","South Africa","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","215400","false","8","kg","215400","false","215400","false","0","false",,"52588.887","52588.887","0","false","true",
"C","A","20150101","2015","52","2015","690","SYC","Seychelles","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","2515","Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false","166.451","0","166.451","0","false","true",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2515","Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","-1","N/A",,"false","24000","false",,"false","8409",,"8409","0","true","false",
"C","A","20150101","2015","52","2015","704","VNM","Viet Nam","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2515","Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36796","true","-1","N/A",,"false","36796","true",,"false","15213",,"15213","6","true","false",
"C","A","20150101","2015","52","2015","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","645.234","true","-1","N/A","0","false",,"true",,"false","7018.93",,"7018.93","0","true","false",
"C","A","20150101","2015","52","2015","704","VNM","Viet Nam","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63","true","-1","N/A",,"false","63","true",,"false","730",,"730","6","true","false",
"C","A","20150101","2015","52","2015","716","ZWE","Zimbabwe","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false","37.88",,"37.88","0","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1200","false","8","kg","1200","false","1200","false","0","false","321.972",,"321.972","0","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","678.443",,"678.443","0","false","true",
"C","A","20150101","2015","52","2015","752","SWE","Sweden","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","797.226","true","-1","N/A","0","false","797.226","true","0","false","355.713",,"355.713","6","false","true",
"C","A","20150101","2015","52","2015","757","CHE","Switzerland","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4920","false","8","kg","4920","false","4920","false","0","false","10240.844","0","10240.844","0","false","true",
"C","A","20150101","2015","52","2015","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","10646837","false","8","kg","10646837","false","10646837","false",,"false","1782015.6",,"1782015.6","0","false","true",
"C","A","20150101","2015","52","2015","752","SWE","Sweden","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9.77","true","-1","N/A","0","false","9.77","true","0","false","118.571",,"118.571","6","false","true",
"C","A","20150101","2015","52","2015","757","CHE","Switzerland","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21","false","8","kg","21","false","21","false","0","false","276.19","0","276.19","0","false","true",
"C","A","20150101","2015","52","2015","792","TUR","Türkiye","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3600","false","8","kg","3600","false","3600","false","0","false","2259","1526","2259","0","false","true",
"C","A","20150101","2015","52","2015","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","-1","N/A",,"false","3000","false",,"false","3197",,"3197","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15000","false","-1","N/A",,"false","15000","false",,"false","21839",,"21839","0","true","false",
"C","A","20150101","2015","52","2015","894","ZMB","Zambia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64999.656","true","-1","N/A","0","false","64999.656","true","0","false","19307.02",,"19307.02","6","false","true",
"C","A","20150101","2015","52","2015","792","TUR","Türkiye","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2515","Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24660","false","8","kg","24660","false","24660","false","0","false","5334","4679","5334","0","false","true",
"C","A","20150101","2015","52","2015","818","EGY","Egypt","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","540.896","0","540.896","0","true","false",
"C","A","20150101","2015","52","2015","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","-1","N/A",,"false","5","false",,"false","3345",,"3345","0","true","false",
"C","A","20150101","2015","52","2015","834","TZA","United Rep. of Tanzania","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26","false","-1","N/A",,"false","26","false",,"false","126",,"126","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1965","true","-1","N/A",,"false","1965","true",,"false","22759",,"22759","6","true","false",
"C","A","20150101","2015","52","2015","882","WSM","Samoa","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","104","true","-1","N/A",,"false","104","true",,"false","1199",,"1199","6","true","false",
"C","A","20160101","2016","52","2016","50","BGD","Bangladesh","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10800","false","8","kg","10800","false","10800","false","0","false","4092.86",,"4092.86","0","false","true",
"C","A","20160101","2016","52","2016","76","BRA","Brazil","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42960","false","8","kg","42960","false","42960","false","0","false","109477","106742","109477","0","false","true",
"C","A","20160101","2016","52","2016","90","SLB","Solomon Isds","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5568","true","-1","N/A",,"false","5568","true",,"false","1685",,"1685","6","true","false",
"C","A","20160101","2016","52","2016","96","BRN","Brunei Darussalam","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","33",,"33","0","true","false",
"C","A","20160101","2016","52","2016","116","KHM","Cambodia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","768000","false","-1","N/A",,"false","768000","false",,"false","275071",,"275071","0","true","false",
"C","A","20160101","2016","52","2016","56","BEL","Belgium","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2515","Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","912.363","0","912.363","0","false","true",
"C","A","20160101","2016","52","2016","76","BRA","Brazil","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7","false","8","kg","7","false","7","false","0","false","1023","1023","1023","0","false","true",
"C","A","20160101","2016","52","2016","90","SLB","Solomon Isds","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1864","true","-1","N/A",,"false","1864","true",,"false","18119",,"18119","6","true","false",
"C","A","20160101","2016","52","2016","124","CAN","Canada","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4918","false","8","kg","4918","false","4918","false","0","false",,"11698.219","11698.219","0","false","true",
"C","A","20160101","2016","52","2016","144","LKA","Sri Lanka","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","294","true","-1","N/A",,"false","294","true",,"false","99",,"99","6","true","false",
"C","A","20160101","2016","52","2016","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","432225.195","true","-1","N/A","0","false","432225.195","true","0","false","125825","0","125825","6","false","true",
"C","A","20160101","2016","52","2016","208","DNK","Denmark","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","796","false","8","kg","796","false","796","false",,"false","1186.822",,"1186.822","0","false","true",
"C","A","20160101","2016","52","2016","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2515","Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","229966.314","true","-1","N/A","0","false","229966.314","true","0","false","68627","0","68627","6","false","true",
"C","A","20160101","2016","52","2016","203","CZE","Czechia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2515","Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","643746","false","-1","N/A",,"false","643746","false",,"false","67082",,"67082","0","true","false",
"C","A","20160101","2016","52","2016","124","CAN","Canada","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"2460.678","2460.678","0","false","true",
"C","A","20160101","2016","52","2016","144","LKA","Sri Lanka","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","true","-1","N/A",,"false","14","true",,"false","139",,"139","6","true","false",
"C","A","20160101","2016","52","2016","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36.251","true","5","u","2","false","36.251","true","0","false","405","0","405","6","false","true",
"C","A","20160101","2016","52","2016","180","COD","Dem. Rep. of the Congo","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","45.751","0","45.751","0","false","true",
"C","A","20160101","2016","52","2016","203","CZE","Czechia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","820530","Tools, hand; planes, chisels, gauges and similar cutting tools for working wood","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7","false","-1","N/A",,"false","7","false",,"false","239",,"239","0","true","false",
"C","A","20160101","2016","52","2016","242","FJI","Fiji","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8406.24","false","8","kg","8406.24","false","8406.24","false","0","false","9084","0","9084","0","false","true",
"C","A","20160101","2016","52","2016","251","FRA","France","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","2508","Clays; (not including expanded clays of heading no. 6806), andalusite kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earth","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3400","false","-1","N/A",,"false","3400","false",,"false","564",,"564","0","true","false",
